168.5,280.5
152.5,284.5
136.5,282.5
131.5,266.5
305.5,322.5
289.5,313.5
272.5,305.5
254.5,296.5
237.5,286.5
249.5,227.5
231.5,236.5
213.5,243.5
196.5,249.5
366.5,119.5
351.5,127.5
333.5,137.5
314.5,146.5
